ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset,NEW_STATUS
2,0.0,89.23,0.0,89.23,2,2,0,0,0,2,0,1,0,0,6,0.0,0.0,0.0,0.0,8,0.0,640.0,2,28.0,77439.0,18180.0,0.0,0.0,0.0,77439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0,new data,0
4,2.0,122.13,122.13,51.42,4,6,2,3,1,3,1,6,2,1,2,4.0,0.0,2.0,3.0,8,68.0,445.0,2,5.0,10111.0,10111.0,3058.0,3058.0,0.0,7053.0,3300.0,3000.0,300.0,68.0,68.0,68.0,68.0,706.0,0,new data,0
2,2.0,16.35,0.0,16.35,2,3,2,0,0,3,2,3,0,0,12,3.0,2.0,2.0,3.0,15,0.0,441.0,2,4.0,6918.0,6918.0,0.0,0.0,0.0,6918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0,new data,0
2,1.0,70.48,0.0,70.48,2,2,1,0,0,2,1,1,0,0,0,1.0,0.0,1.0,1.0,2,0.0,556.0,2,36.0,123472.0,5237.0,0.0,0.0,0.0,123472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0,new data,0
1,1.0,34.39,34.39,0.0,1,1,0,1,0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,1,4.0,-1.0,2,0.0,505.0,505.0,0.0,505.0,505.0,0.0,500.0,0.0,500.0,4.0,4.0,0.0,4.0,0.0,1,new data,0
1,0.0,108.77,0.0,108.77,1,1,0,0,0,1,0,1,0,0,5,0.0,0.0,0.0,0.0,6,13.0,0.0,1,0.0,13.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1,new data,0
1,1.0,22.35,0.0,22.35,1,2,1,0,0,2,1,2,0,0,0,1.0,0.0,0.0,1.0,2,136.0,133.0,1,2.0,1161.0,1161.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,263.0,0,new data,0
1,0.0,243.55,243.55,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,1490.0,1490.0,0.0,1490.0,1490.0,0.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,228.97,228.97,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,1.0,10.84,10.84,0.0,1,1,1,1,1,0,0,1,0,1,0,1.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,2.0,102.35,0.0,102.35,1,1,0,0,0,1,0,0,0,0,2,2.0,1.0,2.0,2.0,3,6556.0,2525.0,2,155.0,390740.0,0.0,0.0,0.0,0.0,390740.0,0.0,0.0,0.0,6556.0,0.0,0.0,0.0,2525.0,1,new data,0
1,0.0,56.19,56.19,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,347.0,-1.0,1,0.0,25380.0,25380.0,0.0,25380.0,25380.0,0.0,25000.0,0.0,25000.0,347.0,347.0,0.0,347.0,0.0,1,new data,0
1,0.0,185.68,185.68,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,1537.0,-1.0,1,0.0,1539.0,1539.0,0.0,1539.0,1539.0,0.0,1539.0,0.0,1539.0,1537.0,1537.0,0.0,1537.0,0.0,2,new data,1
2,2.0,8.29,8.29,4.26,2,2,3,1,1,1,2,2,0,1,2,2.0,0.0,1.0,2.0,4,238.0,237.0,1,10.0,2931.0,2931.0,0.0,500.0,500.0,2431.0,500.0,0.0,500.0,238.0,238.0,0.0,0.0,237.0,1,new data,0
3,0.0,170.97,170.97,151.1,3,5,0,2,0,3,0,5,2,0,1,0.0,0.0,0.0,0.0,6,12141.0,1910.0,1,0.0,30737.0,30737.0,9485.0,9485.0,0.0,21252.0,15000.0,15000.0,0.0,30737.0,30737.0,9485.0,9485.0,1910.0,2,new data,1
3,0.0,83.42,83.42,27.26,3,5,0,2,0,3,0,5,0,2,7,0.0,0.0,0.0,0.0,12,0.0,487.0,2,29.0,19918.0,19918.0,0.0,0.0,0.0,19918.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,992.0,0,new data,0
2,2.0,37.19,0.0,37.19,1,2,1,0,0,2,1,2,0,0,1,2.0,2.0,2.0,2.0,3,1.0,150.0,1,12.0,1805.0,1805.0,0.0,0.0,0.0,1805.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,150.0,1,new data,0
2,2.0,81.9,56.68,81.9,4,4,2,2,0,2,2,3,1,1,11,6.0,2.0,3.0,6.0,15,677.0,852.0,2,152.0,129368.0,0.0,0.0,0.0,0.0,129368.0,31000.0,6000.0,25000.0,677.0,0.0,0.0,0.0,1235.0,1,new data,0
1,0.0,74.32,0.0,74.32,1,1,0,0,0,1,0,1,0,0,3,0.0,0.0,0.0,0.0,4,1353.0,1512.0,1,143.0,215481.0,215481.0,0.0,0.0,0.0,215481.0,0.0,0.0,0.0,1353.0,1353.0,0.0,0.0,1512.0,1,new data,0
2,0.0,38.45,0.0,38.45,2,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,0.0,194.0,3,9.0,4378.0,4378.0,0.0,0.0,0.0,4378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0,new data,0
3,0.0,182.65,182.65,0.0,2,3,0,3,0,0,0,3,2,1,1,0.0,0.0,0.0,0.0,4,511.0,-1.0,2,0.0,16650.0,16650.0,12882.0,16650.0,3768.0,0.0,20900.0,16900.0,4000.0,511.0,511.0,511.0,511.0,0.0,1,new data,0
2,0.0,432.0,432.0,0.0,2,3,0,3,0,0,0,3,2,1,0,0.0,0.0,0.0,0.0,3,0.0,-1.0,2,0.0,162.0,162.0,162.0,162.0,0.0,0.0,15500.0,14500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,155.1,155.1,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,0.0,129.9,129.9,101.39,3,3,0,2,0,1,0,2,1,1,1,0.0,0.0,0.0,0.0,4,0.0,720.9102,2,1204.0,75906.48,19967.0,0.0,19967.0,19967.0,55939.48,20291.0,291.0,20000.0,0.0,0.0,0.0,0.0,720.9102,2,new data,1
3,3.0,11.87,0.0,11.87,2,4,4,0,0,4,4,4,0,0,3,11.0,3.0,6.0,8.0,7,312.0,302.0,1,8.0,10601.0,10601.0,0.0,0.0,0.0,10601.0,0.0,0.0,0.0,564.0,564.0,0.0,0.0,719.0,1,new data,0
1,0.0,14.32,0.0,14.32,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,553.0,0.0,1,0.0,553.0,553.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,553.0,553.0,0.0,0.0,0.0,2,new data,1
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,5,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
3,1.0,110.42,110.42,14.61,3,3,0,2,0,1,0,3,1,1,0,1.0,0.0,1.0,1.0,3,0.0,343.0,2,47.0,16126.0,16126.0,0.0,69.0,69.0,16057.0,8700.0,7900.0,800.0,0.0,0.0,0.0,0.0,343.0,1,new data,0
3,5.0,194.68,194.68,109.97,4,4,1,2,0,2,1,3,1,1,4,6.0,0.0,3.0,5.0,8,2899.3984,2887.5802,1,31.0,521458.143,54265.0,0.0,5971.0,5971.0,515487.143,62381.0,55381.0,7000.0,2899.3984,0.0,0.0,0.0,4436.5802,1,new data,0
1,3.0,20.77,0.0,20.77,1,1,0,0,0,1,0,1,0,0,7,4.0,3.0,3.0,3.0,10,0.0,170.0,2,4.0,672.0,672.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1,new data,0
1,0.0,92.45,92.45,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,15.0,-1.0,1,0.0,15.0,15.0,15.0,15.0,0.0,0.0,2000.0,2000.0,0.0,15.0,15.0,15.0,15.0,0.0,1,new data,0
3,1.0,28.35,28.35,12.06,3,5,2,3,1,2,1,5,2,1,2,1.0,0.0,0.0,1.0,7,19.0,808.0,1,12.0,16987.0,16987.0,2965.0,4979.0,2014.0,12008.0,9400.0,7400.0,2000.0,33.0,33.0,19.0,33.0,937.0,1,new data,0
1,0.0,58.68,0.0,58.68,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,1.0,307.0,1,31.0,9601.0,9601.0,0.0,0.0,0.0,9601.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,307.0,1,new data,0
3,1.0,100.61,3.23,100.61,2,3,2,1,1,2,1,1,0,1,5,1.0,0.0,1.0,1.0,8,34.0,566.0,2,109.0,121235.0,1003.0,0.0,1003.0,1003.0,120232.0,1000.0,0.0,1000.0,37.0,3.0,0.0,3.0,905.0,2,new data,1
1,0.0,201.32,201.32,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,226.48,226.48,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,1.0,49.77,0.0,49.77,2,2,1,0,0,2,1,2,0,0,1,1.0,1.0,1.0,1.0,3,0.0,271.0,1,10.0,4600.0,4600.0,0.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0,new data,0
2,2.0,49.77,49.77,18.9,2,2,0,1,0,1,0,2,0,1,3,2.0,2.0,2.0,2.0,5,0.0,214.0,2,1.0,214.0,214.0,0.0,0.0,0.0,214.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,214.0,1,new data,0
2,1.0,98.65,98.65,44.68,2,2,0,1,0,1,0,2,1,0,0,1.0,0.0,0.0,0.0,2,978.0,506.0,1,56.0,29168.0,29168.0,984.0,984.0,0.0,28184.0,1000.0,1000.0,0.0,978.0,978.0,0.0,0.0,506.0,1,new data,0
2,0.0,43.03,0.0,43.03,1,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,641.0,672.0,1,22.0,26148.0,26148.0,0.0,0.0,0.0,26148.0,0.0,0.0,0.0,794.0,794.0,0.0,0.0,899.0,1,new data,0
1,1.0,20.48,20.48,20.48,2,2,0,1,0,1,0,2,0,1,8,1.0,1.0,1.0,1.0,10,0.0,689.0,1,35.0,26886.0,26886.0,0.0,3000.0,3000.0,23886.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,689.0,0,new data,0
2,0.0,196.87,196.87,22.19,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,4,0.0,220.0,2,1.0,4178.0,4178.0,0.0,3961.0,3961.0,217.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,220.0,0,new data,0
3,0.0,43.23,0.0,43.23,2,3,0,0,0,3,0,3,0,0,1,0.0,0.0,0.0,0.0,4,0.0,639.0,1,17.0,22516.0,22516.0,0.0,0.0,0.0,22516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,1,new data,0
3,0.0,149.55,40.97,149.55,3,4,0,1,0,3,0,4,1,0,3,0.0,0.0,0.0,0.0,8,1017.0,1017.0,1,0.0,21181.0,21181.0,0.0,0.0,0.0,21181.0,3000.0,3000.0,0.0,1072.0,1072.0,0.0,0.0,1689.0,1,new data,0
1,1.0,152.71,152.71,18.87,3,3,1,2,1,1,0,3,1,1,5,1.0,0.0,1.0,1.0,8,40.0,333.0,1,42.0,20278.0,20278.0,1417.0,6457.0,5040.0,13821.0,6500.0,1500.0,5000.0,40.0,40.0,0.0,40.0,333.0,1,new data,0
2,1.0,432.0,432.0,127.16,2,5,0,2,0,3,0,2,0,2,0,1.0,0.0,0.0,0.0,5,0.0,3505.0,2,194.0,1626148.9485,1079.0,0.0,1079.0,1079.0,1625069.9485,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,7609.5096,1,new data,0
1,4.0,1.19,1.19,0.0,1,1,1,1,1,0,0,1,1,0,6,6.0,2.0,2.0,3.0,7,0.0,-1.0,1,0.0,2538.0,2538.0,2538.0,2538.0,0.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
3,3.0,180.42,180.42,39.26,3,5,0,1,0,4,0,5,0,1,7,3.0,0.0,1.0,1.0,14,0.0,476.0,2,1.0,43158.0,43158.0,0.0,0.0,0.0,43158.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,1042.0,1,new data,0
2,1.0,177.0,177.0,121.52,4,5,1,2,0,3,1,4,1,1,7,1.0,0.0,0.0,0.0,12,0.0,676.0,1,11.0,63256.0,26840.0,146.0,146.0,0.0,63110.0,3500.0,2000.0,1500.0,0.0,0.0,0.0,0.0,1393.0,0,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,0.0,18.45,18.45,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,84.68,84.68,0.0,2,2,0,2,0,0,0,2,1,1,3,0.0,0.0,0.0,0.0,5,2191.0,-1.0,1,0.0,4000.0,4000.0,1807.0,4000.0,2193.0,0.0,2000.0,1500.0,500.0,3988.0,3988.0,1797.0,3988.0,0.0,2,new data,1
3,0.0,108.1,91.81,108.1,2,4,0,1,0,3,0,4,1,0,0,0.0,0.0,0.0,0.0,4,2020.0,1416.0,1,2.0,134456.0148,134456.0148,0.0,0.0,0.0,134456.0148,2500.0,2500.0,0.0,2666.1809,2666.1809,0.0,0.0,2251.8596,1,new data,0
1,1.0,42.35,0.0,42.35,1,3,0,0,0,3,0,3,0,0,2,1.0,0.0,0.0,0.0,5,1148.0,1138.0,1,19.0,33710.0,33710.0,0.0,0.0,0.0,33710.0,0.0,0.0,0.0,1534.0,1534.0,0.0,0.0,1645.0,1,new data,0
1,1.0,1.23,0.0,1.23,1,1,1,0,0,1,1,1,0,0,6,1.0,1.0,1.0,1.0,7,0.0,124.0,1,17.0,2070.0,2070.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0,new data,0
2,0.0,134.45,134.45,0.0,2,2,0,2,0,0,0,2,1,1,2,0.0,0.0,0.0,0.0,4,20.0,-1.0,1,0.0,14047.0,14047.0,23.0,14047.0,14024.0,0.0,14800.0,700.0,14100.0,20.0,20.0,20.0,20.0,0.0,1,new data,0
1,2.0,9.06,0.0,9.06,1,1,1,0,0,1,1,1,0,0,0,2.0,1.0,1.0,1.0,1,0.0,145.0,1,1.0,145.0,145.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0,new data,0
1,1.0,1.26,0.0,1.26,1,1,1,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,1,0.0,197.0,1,11.0,2235.0,2235.0,0.0,0.0,0.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,1,new data,0
3,0.0,98.55,93.39,98.55,3,4,0,1,0,3,0,4,0,1,0,0.0,0.0,0.0,0.0,4,14887.0,3184.0,1,19.0,21713.0,21713.0,0.0,14887.0,14887.0,6826.0,14000.0,0.0,14000.0,21713.0,21713.0,0.0,14887.0,3425.0,2,new data,1
2,2.0,7.77,0.0,7.77,1,2,2,0,0,2,2,2,0,0,8,3.0,2.0,2.0,3.0,10,0.0,1424.0,1,3.0,118898.0,118898.0,0.0,0.0,0.0,118898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,0,new data,0
1,0.0,113.16,113.16,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,126.81,126.81,117.58,4,5,0,3,0,2,0,4,2,1,3,0.0,0.0,0.0,0.0,8,0.0,720.0,2,4.0,658.0,0.0,0.0,0.0,0.0,658.0,26086.0,21086.0,5000.0,0.0,0.0,0.0,0.0,885.0,0,new data,0
2,1.0,100.48,100.48,25.16,3,3,0,2,0,1,0,2,1,1,1,1.0,1.0,1.0,1.0,4,0.0,1249.0,1,150.0,197899.0,10226.0,2647.0,10226.0,7579.0,187673.0,13000.0,5000.0,8000.0,0.0,0.0,0.0,0.0,1249.0,0,new data,0
4,1.0,199.81,199.81,144.55,4,8,1,4,0,4,1,7,3,1,3,1.0,0.0,1.0,1.0,11,26.0,1335.4566,2,18.0,151033.1594,27726.0,3058.0,12001.0,8943.0,139032.1594,24000.0,14000.0,10000.0,26.0,26.0,0.0,0.0,3199.4566,1,new data,0
2,1.0,103.68,103.68,6.77,3,4,1,3,0,1,1,4,2,1,10,2.0,0.0,0.0,1.0,14,145.0,316.0,2,29.0,17630.0,17630.0,5007.0,8472.0,3465.0,9158.0,10000.0,5000.0,5000.0,145.0,145.0,145.0,145.0,316.0,1,new data,0
1,0.0,11.87,11.87,0.0,1,1,1,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,15.74,0.0,15.74,1,2,0,0,0,2,0,2,0,0,3,0.0,0.0,0.0,0.0,8,1570.0,135.0,1,12.0,3234.0,3234.0,0.0,0.0,0.0,3234.0,0.0,0.0,0.0,2320.0,2320.0,0.0,0.0,135.0,2,new data,1
2,2.0,92.68,0.0,92.68,2,2,0,0,0,2,0,1,0,0,3,4.0,1.0,2.0,3.0,5,759.0,1104.0,2,13.0,239178.0,9445.0,0.0,0.0,0.0,239178.0,0.0,0.0,0.0,759.0,759.0,0.0,0.0,1806.0,1,new data,0
0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,2.0,55.97,55.97,4.39,2,3,2,2,1,1,1,3,2,0,1,2.0,0.0,1.0,2.0,4,0.0,86.0,1,20.0,2305.0,2305.0,581.0,581.0,0.0,1724.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,86.0,0,new data,0
2,7.0,93.65,93.65,7.9,2,3,2,1,0,2,2,3,0,1,23,19.0,1.0,11.0,18.0,26,2208.0,1099.0,1,51.0,93457.0,93457.0,0.0,0.0,0.0,93457.0,300.0,0.0,300.0,2208.0,2208.0,0.0,0.0,1248.0,1,new data,0
5,6.0,70.32,70.32,22.65,5,8,5,2,1,6,4,7,1,1,3,7.0,0.0,5.0,7.0,11,0.0,2513.0,1,23.0,662550.0,161334.0,5696.0,25574.0,19878.0,636976.0,26000.0,6000.0,20000.0,0.0,0.0,0.0,0.0,6750.0,1,new data,0
1,1.0,8.26,0.0,8.26,2,3,3,0,0,3,3,3,0,0,2,5.0,2.0,3.0,5.0,5,120.0,156.0,1,19.0,12889.0,12889.0,0.0,0.0,0.0,12889.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,370.0,1,new data,0
2,0.0,84.68,75.1,84.68,2,2,0,1,0,1,0,2,1,0,5,0.0,0.0,0.0,0.0,7,34433.0,34136.0,1,1.0,49406.0,49406.0,14973.0,14973.0,0.0,34433.0,16500.0,16500.0,0.0,34433.0,34433.0,0.0,0.0,34136.0,2,new data,1
1,1.0,6.42,0.0,6.42,1,1,1,0,0,1,1,1,0,0,3,2.0,1.0,1.0,2.0,4,0.0,242.0,1,22.0,5356.0,5356.0,0.0,0.0,0.0,5356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0,new data,0
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
2,2.0,127.74,118.55,127.74,2,2,0,1,0,1,0,1,0,1,2,2.0,1.0,2.0,2.0,4,0.0,731.9704,2,3046.0,140864.521,0.0,0.0,0.0,0.0,140864.521,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,731.9704,0,new data,0
1,2.0,3.94,0.0,3.94,1,1,1,0,0,1,1,1,0,0,1,3.0,1.0,3.0,3.0,2,0.0,50.0,1,20.0,1007.0,1007.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,new data,0
3,1.0,97.55,97.55,8.26,2,4,2,2,0,2,2,4,2,0,0,2.0,0.0,1.0,2.0,4,0.0,187.0,1,4.0,8735.0,8735.0,6836.0,6836.0,0.0,1899.0,11100.0,11100.0,0.0,0.0,0.0,0.0,0.0,333.0,0,new data,0
2,1.0,257.9,257.9,102.65,2,2,0,1,0,1,0,1,0,1,1,1.0,0.0,0.0,1.0,3,0.0,760.0,2,194.0,147633.0,0.0,0.0,0.0,0.0,147633.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,760.0,0,new data,0
1,1.0,6.52,3.61,6.52,2,2,3,1,2,1,1,2,1,0,1,2.0,0.0,1.0,2.0,3,0.0,915.0,1,51.0,85441.0,85441.0,38400.0,38400.0,0.0,47041.0,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,915.0,0,new data,0
2,0.0,112.77,112.77,0.0,2,3,0,3,0,0,0,3,2,1,3,0.0,0.0,0.0,0.0,6,0.0,-1.0,1,0.0,4072.0,4072.0,10.0,4072.0,4062.0,0.0,16500.0,6500.0,10000.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,0.0,175.32,175.32,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,6.0,88.35,88.35,49.52,3,6,1,3,0,3,1,6,1,2,6,11.0,1.0,10.0,11.0,12,560.0,536.0,1,2.0,33429.0,33429.0,8.0,8667.0,8659.0,24762.0,15900.0,3300.0,12600.0,675.0,675.0,8.0,8.0,692.0,1,new data,0
3,2.0,86.39,86.39,22.61,3,6,4,1,0,4,3,6,1,0,50,9.0,2.0,5.0,8.0,56,0.0,907.0,1,30.0,107655.0,107655.0,0.0,0.0,0.0,107655.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,2225.0,1,new data,0
1,2.0,15.29,0.0,15.29,1,5,3,0,0,5,3,5,0,0,1,5.0,2.0,3.0,4.0,6,0.0,167.0,1,18.0,8942.0,8942.0,0.0,0.0,0.0,8942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0,new data,0
1,0.0,300.0,300.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,15.39,15.39,14.87,2,2,0,1,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,2,244.0,312.0,1,21.0,16013.0,16013.0,9499.0,9499.0,0.0,6514.0,10100.0,10100.0,0.0,244.0,244.0,0.0,0.0,312.0,0,new data,0
1,0.0,19.19,0.0,19.19,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0.0,577.0,2,169.0,97602.0,0.0,0.0,0.0,0.0,97602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0,new data,0
4,2.0,92.32,92.32,9.23,3,5,15,3,0,2,15,5,3,0,55,2.0,0.0,0.0,1.0,60,523.0,2521.0,1,1.0,34669.0,34669.0,7095.0,7095.0,0.0,27574.0,8700.0,8700.0,0.0,1031.0,1031.0,552.0,552.0,2998.0,1,new data,0
3,1.0,103.23,0.0,103.23,2,3,1,0,0,3,1,2,0,0,3,1.0,0.0,1.0,1.0,6,0.0,803.6376,2,1.0,201177.4882,2029.0,0.0,0.0,0.0,201177.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.6376,0,new data,0
0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,5,1.0,0.0,0.0,0.0,5,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,93.39,93.39,78.52,2,2,0,1,0,1,0,2,1,0,2,0.0,0.0,0.0,0.0,4,72742.0,809.0,1,96.0,77347.0,77347.0,0.0,0.0,0.0,77347.0,7823.0,7823.0,0.0,72742.0,72742.0,0.0,0.0,809.0,2,new data,1
