ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset
2,0.0,34.0,34.0,14.0,2,2,0,1,0,1,0,1,1,0,2,0.0,0.0,0.0,0.0,4,0.0,1310.0,1,116.0,151684.0,0.0,0.0,0.0,0.0,151684.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1310.0,0,bik
1,1.0,48.0,48.0,0.0,1,1,0,1,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,2,0.0,-1.0,1,0.0,11051.0,11051.0,11051.0,11051.0,0.0,0.0,11900.0,11900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,38.0,38.0,2.0,2,2,2,1,0,1,2,2,1,0,2,2.0,1.0,2.0,2.0,4,0.0,734.0,1,16.0,12757.0,12757.0,1004.0,1004.0,0.0,11753.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,734.0,0,bik
1,1.0,140.0,140.0,3.0,3,3,2,2,1,1,1,3,1,1,4,1.0,1.0,1.0,1.0,7,0.0,179.0,1,10.0,4642.0,4642.0,0.0,2801.0,2801.0,1841.0,4000.0,1000.0,3000.0,0.0,0.0,0.0,0.0,179.0,0,bik
1,0.0,22.0,22.0,21.0,2,3,0,1,0,2,0,1,0,1,1,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.0,168607.0,0.0,0.0,0.0,0.0,168607.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,12.0,12.0,0.0,1,1,1,1,1,0,0,1,0,1,0,1.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,3965.0,3965.0,0.0,3965.0,3965.0,0.0,5600.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,2.0,2.0,0.0,1,1,1,1,1,0,0,1,1,0,3,2.0,1.0,2.0,2.0,4,0.0,-1.0,1,0.0,490.0,490.0,490.0,490.0,0.0,0.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,38.0,32.0,38.0,3,4,1,2,0,2,1,3,2,0,1,2.0,1.0,1.0,2.0,5,0.0,1061.0,4,8.0,182189.0,8219.0,200.0,200.0,0.0,181989.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,2061.0,0,bik
1,0.0,83.0,83.0,46.0,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,0.0,217.0,2,3.0,4111.0,4111.0,0.0,3480.0,3480.0,631.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,217.0,0,bik
1,0.0,72.0,72.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,2.0,9.0,9.0,9.0,2,2,2,1,1,1,1,2,0,1,1,2.0,0.0,0.0,1.0,4,224.0,223.0,1,47.0,11063.0,11063.0,0.0,504.0,504.0,10559.0,500.0,0.0,500.0,234.0,234.0,0.0,10.0,223.0,0,bik
2,3.0,8.0,0.0,8.0,2,3,3,0,0,3,3,2,0,0,2,6.0,1.0,1.0,6.0,5,0.0,415.0,2,51.0,205243.0,31799.0,0.0,0.0,0.0,205243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0,bik
1,0.0,29.0,29.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,1.0,32.0,32.0,24.0,2,3,0,1,0,2,0,3,0,1,0,1.0,0.0,1.0,1.0,3,1.0,181.0,1,33.0,7953.0,7953.0,0.0,1972.0,1972.0,5981.0,2000.0,0.0,2000.0,1.0,1.0,0.0,0.0,181.0,0,bik
3,0.0,26.0,0.0,26.0,2,3,0,0,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,3,0.0,2076.0,2,121.0,841779.0,169969.0,0.0,0.0,0.0,841779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3413.0,0,bik
2,0.0,59.0,53.0,59.0,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,946.0,2,1525.0,144355.0,246.0,246.0,246.0,0.0,144109.0,5300.0,5300.0,0.0,0.0,0.0,0.0,0.0,946.0,0,bik
2,0.0,132.0,132.0,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,49.0,49.0,21.0,3,3,0,1,0,2,0,3,0,1,6,0.0,0.0,0.0,0.0,10,7.0,557.0,2,29.0,29389.0,29389.0,0.0,2205.0,2205.0,27184.0,2200.0,0.0,2200.0,7.0,7.0,0.0,0.0,768.0,0,bik
1,0.0,36.0,0.0,36.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,1496.0,2,1154.0,184460.0,0.0,0.0,0.0,0.0,184460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,0,bik
2,1.0,23.0,23.0,0.0,1,3,1,3,1,0,0,3,3,0,2,1.0,1.0,1.0,1.0,5,0.0,-1.0,1,0.0,1313.0,1313.0,1313.0,1313.0,0.0,0.0,10900.0,10900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,37.0,37.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,130.0,130.0,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,4974.0,4974.0,1432.0,4974.0,3542.0,0.0,8300.0,3300.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,53.0,0.0,53.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,155341.0,0.0,0.0,0.0,0.0,155341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,103.0,103.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,3007.0,3007.0,0.0,3007.0,3007.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,20.0,20.0,4.0,2,2,1,1,0,1,1,2,0,1,2,0.0,0.0,0.0,0.0,4,0.0,428.0,1,2.0,848.0,848.0,0.0,0.0,0.0,848.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,428.0,0,bik
1,1.0,14.0,0.0,14.0,1,1,0,0,0,1,0,1,0,0,1,1.0,1.0,1.0,1.0,2,0.0,182.0,1,5.0,904.0,904.0,0.0,0.0,0.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0,bik
1,2.0,44.0,44.0,18.0,3,3,0,2,0,1,0,3,1,1,0,2.0,2.0,2.0,2.0,3,32.0,120.0,2,25.0,5133.0,5133.0,894.0,2093.0,1199.0,3040.0,2100.0,900.0,1200.0,32.0,32.0,32.0,32.0,120.0,0,bik
3,0.0,166.0,166.0,38.0,2,4,0,2,0,2,0,4,0,2,2,0.0,0.0,0.0,0.0,7,0.0,208.0,2,8.0,14910.0,14910.0,0.0,5013.0,5013.0,9897.0,5300.0,0.0,5300.0,0.0,0.0,0.0,0.0,390.0,0,bik
2,1.0,84.0,0.0,84.0,1,2,1,0,0,2,1,2,0,0,0,1.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,665.0,665.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,114.0,114.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1312.0,1312.0,1312.0,1312.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,122.0,122.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,8.0,0.0,8.0,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,2,0.0,166.0,1,18.0,2994.0,2994.0,0.0,0.0,0.0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0,bik
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,1.0,1.0,3,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,19.0,0.0,19.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,-1.0,61.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,44.0,44.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,6834.0,6834.0,6834.0,6834.0,0.0,0.0,17200.0,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,1.0,34.0,11.0,34.0,3,5,2,1,1,4,1,4,1,0,1,2.0,0.0,1.0,1.0,6,0.0,697.0,2,13.0,69741.0,12927.0,1022.0,1022.0,0.0,68719.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1416.0,0,bik
1,1.0,7.0,0.0,7.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,1.0,2,0.0,308.0,2,24.0,7250.0,7250.0,0.0,0.0,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0,bik
2,1.0,133.0,133.0,0.0,2,2,1,2,0,0,1,2,1,1,5,1.0,0.0,0.0,0.0,7,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,2800.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,28.0,28.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,34.0,0.0,34.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,20.0,1189.0,1,37.0,44290.0,44290.0,0.0,0.0,0.0,44290.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,1189.0,0,bik
2,1.0,107.0,107.0,41.0,4,4,0,1,0,3,0,3,0,1,0,1.0,0.0,1.0,1.0,4,0.0,424.0,2,7.0,494971.0,10421.0,0.0,292.0,292.0,494679.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,424.0,0,bik
1,1.0,8.0,8.0,0.0,1,1,1,1,1,0,0,1,0,1,0,1.0,0.0,0.0,1.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,141.0,141.0,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,2599.0,2599.0,175.0,2599.0,2424.0,0.0,3700.0,1000.0,2700.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,14.0,14.0,0.0,1,1,0,1,0,0,0,1,1,0,2,1.0,0.0,1.0,1.0,3,0.0,-1.0,1,0.0,1961.0,1961.0,1961.0,1961.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,78.0,0.0,78.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,412.0,2,91.0,37308.0,0.0,0.0,0.0,0.0,37308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0,bik
1,0.0,37.0,37.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,3041.0,3041.0,3041.0,3041.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,24.0,24.0,8.0,2,2,1,1,0,1,1,2,1,0,0,1.0,0.0,0.0,1.0,2,0.0,521.0,2,52.0,27126.0,27126.0,30.0,30.0,0.0,27096.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,521.0,0,bik
2,0.0,70.0,0.0,70.0,2,2,0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,2,0.0,123.0,2,6.0,270614.0,740.0,0.0,0.0,0.0,270614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0,bik
2,0.0,124.0,124.0,42.0,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,5521.0,1,412.0,227406.0,32.0,0.0,32.0,32.0,227374.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,5521.0,0,bik
2,0.0,81.0,62.0,81.0,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,425.0,1,80.0,34183.0,12.0,12.0,12.0,0.0,34171.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,425.0,0,bik
3,1.0,44.0,44.0,5.0,3,3,1,2,0,1,1,3,1,1,2,1.0,0.0,1.0,1.0,5,0.0,113.0,1,0.0,1265.0,1265.0,89.0,1265.0,1176.0,0.0,3200.0,2000.0,1200.0,0.0,0.0,0.0,0.0,113.0,0,bik
2,2.0,182.0,182.0,57.0,3,3,0,1,0,2,0,3,0,1,0,2.0,0.0,2.0,2.0,3,0.0,589.0,2,24.0,24057.0,24057.0,0.0,0.0,0.0,24057.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,589.0,0,bik
2,2.0,10.0,0.0,10.0,2,3,3,0,0,3,3,3,0,0,3,2.0,0.0,2.0,2.0,6,0.0,279.0,2,9.0,8941.0,8941.0,0.0,0.0,0.0,8941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0,bik
2,1.0,79.0,79.0,16.0,2,2,0,1,0,1,0,2,1,0,0,1.0,1.0,1.0,1.0,2,0.0,181.0,1,15.0,4359.0,4359.0,1631.0,1631.0,0.0,2728.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,181.0,0,bik
3,1.0,24.0,24.0,21.0,3,5,3,1,0,4,3,5,1,0,4,2.0,0.0,1.0,2.0,9,0.0,207.0,1,1.0,7195.0,7195.0,3043.0,3043.0,0.0,4152.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,467.0,0,bik
1,1.0,124.0,124.0,4.0,2,2,1,1,0,1,1,2,0,1,3,1.0,0.0,1.0,1.0,6,0.0,151.0,1,18.0,4721.0,4721.0,0.0,1930.0,1930.0,2791.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,151.0,0,bik
1,1.0,6.0,0.0,6.0,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,1.0,1.0,2,0.0,102.0,1,7.0,687.0,687.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0,bik
2,3.0,9.0,0.0,9.0,1,2,2,0,0,2,2,2,0,0,0,3.0,1.0,1.0,2.0,2,0.0,540.0,1,32.0,23093.0,23093.0,0.0,0.0,0.0,23093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0,bik
1,0.0,13.0,0.0,13.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,392.0,1,21.0,8065.0,8065.0,0.0,0.0,0.0,8065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0,bik
1,0.0,118.0,118.0,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,52.0,52.0,0.0,1,3,0,3,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,4420.0,4420.0,4420.0,4420.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,138.0,138.0,21.0,3,3,1,1,0,2,1,3,0,1,0,1.0,1.0,1.0,1.0,3,0.0,215.0,1,8.0,5898.0,5898.0,0.0,3451.0,3451.0,2447.0,3700.0,0.0,3700.0,0.0,0.0,0.0,0.0,215.0,0,bik
3,0.0,83.0,83.0,29.0,4,5,0,3,0,2,0,4,1,2,2,0.0,0.0,0.0,0.0,7,0.0,992.0,2,19.0,178915.0,14615.0,951.0,5885.0,4934.0,173030.0,9700.0,1100.0,8600.0,0.0,0.0,0.0,0.0,1462.0,0,bik
1,2.0,7.0,0.0,7.0,1,1,1,0,0,1,1,1,0,0,1,3.0,1.0,2.0,3.0,2,0.0,127.0,1,39.0,4915.0,4915.0,0.0,0.0,0.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,bik
1,0.0,19.0,19.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,463.0,463.0,463.0,463.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,54.0,54.0,10.0,2,2,1,1,0,1,1,2,0,1,0,1.0,0.0,0.0,0.0,2,0.0,142.0,1,2.0,278.0,278.0,0.0,0.0,0.0,278.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,142.0,0,bik
2,0.0,47.0,47.0,20.0,3,5,0,4,0,1,0,5,3,1,3,0.0,0.0,0.0,0.0,8,0.0,2091.0,1,53.0,124169.0,124169.0,11039.0,14290.0,3251.0,109879.0,30100.0,16600.0,13500.0,0.0,0.0,0.0,0.0,2091.0,0,bik
3,1.0,77.0,77.0,28.0,2,3,1,2,1,1,0,2,2,0,0,1.0,0.0,0.0,1.0,3,0.0,3575.0,2,2749.0,985426.0,3446.0,3446.0,3446.0,0.0,981980.0,5300.0,5300.0,0.0,0.0,0.0,0.0,0.0,3575.0,0,bik
2,2.0,12.0,12.0,12.0,3,3,1,1,0,2,1,3,1,0,4,3.0,0.0,1.0,3.0,7,232.0,292.0,1,8.0,11043.0,11043.0,482.0,482.0,0.0,10561.0,500.0,500.0,0.0,232.0,232.0,0.0,0.0,511.0,0,bik
1,1.0,68.0,0.0,68.0,1,1,0,0,0,1,0,1,0,0,2,1.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,9.0,9.0,0.0,1,1,1,1,1,0,0,1,0,1,1,3.0,0.0,0.0,2.0,3,0.0,-1.0,2,0.0,7439.0,7439.0,0.0,7439.0,7439.0,0.0,13750.0,0.0,13750.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,91.0,91.0,21.0,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,14824.0,14824.0,0.0,5935.0,5935.0,8889.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,133.0,133.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,7.0,7.0,0.0,1,1,1,1,1,0,0,1,1,0,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,1882.0,1882.0,1882.0,1882.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,85.0,85.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,3,137.0,-1.0,2,0.0,9137.0,9137.0,0.0,9137.0,9137.0,0.0,9000.0,0.0,9000.0,137.0,137.0,0.0,137.0,0.0,0,bik
1,0.0,36.0,0.0,36.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,289.0,4,23.0,6539.0,6539.0,0.0,0.0,0.0,6539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0,bik
2,1.0,21.0,21.0,5.0,3,3,2,2,1,1,1,3,1,1,2,1.0,0.0,1.0,1.0,5,0.0,181.0,1,22.0,5666.0,5666.0,840.0,1685.0,845.0,3981.0,4000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,181.0,0,bik
1,0.0,53.0,53.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,965.0,965.0,0.0,965.0,965.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,2.0,2.0,0.0,1,1,1,1,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,4,0.0,-1.0,1,0.0,3800.0,3800.0,3800.0,3800.0,0.0,0.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,81.0,81.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,153.0,153.0,3.0,3,3,3,2,0,1,3,3,1,1,3,3.0,1.0,1.0,2.0,6,0.0,1239.0,2,56.0,69106.0,69106.0,0.0,0.0,0.0,69106.0,75000.0,25000.0,50000.0,0.0,0.0,0.0,0.0,1239.0,0,bik
2,1.0,9.0,0.0,9.0,1,2,2,0,0,2,2,2,0,0,1,1.0,0.0,0.0,0.0,3,0.0,288.0,2,11.0,5140.0,5140.0,0.0,0.0,0.0,5140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0,bik
1,0.0,161.0,161.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,23.0,23.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,122.0,122.0,8.0,4,4,2,2,0,2,2,4,1,1,2,2.0,0.0,1.0,2.0,6,0.0,354.0,1,2.0,12173.0,12173.0,2286.0,4247.0,1961.0,7926.0,7500.0,5500.0,2000.0,0.0,0.0,0.0,0.0,616.0,0,bik
2,0.0,144.0,144.0,100.0,3,3,0,2,0,1,0,2,1,1,0,0.0,0.0,0.0,0.0,3,0.0,278.0,2,19.0,7358.0,2064.0,2064.0,2064.0,0.0,5294.0,20000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,278.0,0,bik
2,1.0,48.0,48.0,15.0,3,3,0,2,0,1,0,2,1,1,0,1.0,0.0,1.0,1.0,3,0.0,1270.0,2,145.0,184761.0,0.0,0.0,0.0,0.0,184761.0,2300.0,2000.0,300.0,0.0,0.0,0.0,0.0,1270.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,25.0,0.0,25.0,1,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,1,0.0,2049.0,2,169.0,346517.0,0.0,0.0,0.0,0.0,346517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.0,0,bik
3,6.0,37.0,35.0,37.0,3,5,2,3,0,2,2,5,2,1,5,9.0,4.0,4.0,4.0,10,0.0,308.0,1,11.0,14084.0,14084.0,610.0,4073.0,3463.0,10011.0,4600.0,1100.0,3500.0,0.0,0.0,0.0,0.0,578.0,0,bik
1,0.0,78.0,78.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,106.0,106.0,29.0,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,1205.0,2,1368.0,164713.0,0.0,0.0,0.0,0.0,164713.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,1205.0,0,bik
2,1.0,13.0,13.0,9.0,2,3,2,1,0,2,2,3,1,0,2,2.0,0.0,1.0,2.0,5,0.0,185.0,1,22.0,9971.0,9971.0,1922.0,1922.0,0.0,8049.0,2100.0,2100.0,0.0,0.0,0.0,0.0,0.0,228.0,0,bik
1,0.0,113.0,113.0,0.0,1,2,0,2,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,2711.0,2711.0,2711.0,2711.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,206.0,206.0,0.0,1,1,0,1,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,1014.0,1014.0,0.0,1014.0,1014.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0,bik
