ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
2;1;113;113;8;2;2;1;1;0;1;1;2;0;1;0;1;0;0;1;2;0;120;1;4;3409;3409;0;2905;2905;504;3000;0;3000;0;0;0;0;120;0
1;2;55;55;0;1;1;0;1;0;0;0;1;1;0;6;2;2;2;2;7;0;-1;1;0;2789;2789;2789;2789;0;0;8000;8000;0;0;0;0;0;0;0
1;0;131;131;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;3000;0;3000;0;0;0;0;0;0
2;0;56;56;36;3;5;1;3;1;2;0;5;2;1;3;0;0;0;0;8;68;736;1;1;29311;29311;2093;14189;12096;15122;21500;3500;18000;68;68;68;68;1263;0
1;0;24;24;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;2;0;0;0;0;0;0;0;15000;0;15000;0;0;0;0;0;0
1;0;135;135;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;1500;0;1500;0;0;0;0;0;0
1;1;59;59;10;3;3;2;2;0;1;2;3;1;1;3;1;0;0;0;6;0;235;2;23;6671;6671;934;1268;334;5403;5000;2000;3000;0;0;0;0;235;0
2;1;104;104;0;1;2;1;2;1;0;0;2;0;2;1;1;0;0;1;3;29;-1;2;0;4987;4987;0;4987;4987;0;8500;0;8500;29;29;0;29;0;0
1;1;128;128;0;2;2;1;2;1;0;0;2;1;1;0;1;0;1;1;2;0;-1;1;0;0;0;0;0;0;0;6000;2000;4000;0;0;0;0;0;0
2;0;99;99;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;13500;1500;12000;0;0;0;0;0;0
1;1;109;109;7;2;2;1;1;0;1;1;2;0;1;0;5;0;0;5;2;0;0;2;0;58807;58807;0;0;0;58807;8000;0;8000;0;0;0;0;0;0
2;1;40;40;0;1;2;1;2;1;0;0;2;2;0;1;1;0;0;0;3;0;-1;1;0;2596;2596;2596;2596;0;0;11500;11500;0;0;0;0;0;0;0
1;0;138;138;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;800;0;800;0;0;0;0;0;0
2;0;109;109;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;2;0;300;300;300;300;0;0;18100;14100;4000;0;0;0;0;0;0
1;0;129;129;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;7000;0;7000;0;0;0;0;0;0
1;0;80;80;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;3;0;-1;2;0;0;0;0;0;0;0;6000;0;6000;0;0;0;0;0;0
1;0;128;128;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0
1;0;147;147;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;3500;0;3500;0;0;0;0;0;0
2;0;139;139;15;2;3;0;2;0;1;0;3;0;2;0;0;0;0;0;3;0;0;2;0;2036;2036;0;22;22;2014;5300;0;5300;0;0;0;0;0;0
1;0;28;0;28;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;884;3;20;18078;0;0;0;0;18078;0;0;0;0;0;0;0;884;0
1;1;6;0;6;1;1;1;0;0;1;1;1;0;0;2;1;0;1;1;3;0;364;1;56;20247;20247;0;0;0;20247;0;0;0;0;0;0;0;364;0
4;1;55;54;55;4;5;1;3;1;2;0;4;2;1;2;2;1;2;2;7;0;872;2;22;172790;30278;8527;11122;2595;161668;26800;24000;2800;0;0;0;0;872;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;138;138;15;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;72;2;17;1730;1730;0;499;499;1231;4500;0;4500;0;0;0;0;72;0
2;2;46;46;9;2;2;1;1;0;1;1;1;0;1;0;3;0;0;0;2;0;1863;2;2643;308108;0;0;0;0;308108;300;0;300;0;0;0;0;1863;0
3;2;96;96;6;3;4;1;3;0;1;1;4;2;1;0;2;0;0;2;4;0;208;2;14;2918;2918;0;0;0;2918;27500;17500;10000;0;0;0;0;208;0
1;0;8;0;8;1;1;1;0;0;1;1;1;0;0;2;0;0;0;0;3;0;745;1;10;7468;7468;0;0;0;7468;0;0;0;0;0;0;0;745;0
3;2;45;45;6;3;3;1;2;0;1;1;3;1;1;0;2;0;0;1;3;3;179;1;18;6209;6209;1876;2982;1106;3227;6000;3000;3000;3;3;3;3;179;0
1;0;40;0;40;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;426;1;68;29135;0;0;0;0;29135;0;0;0;0;0;0;0;426;0
2;3;12;12;3;2;2;1;1;0;1;1;2;0;1;0;3;1;2;3;2;0;109;1;25;3765;3765;0;1000;1000;2765;1000;0;1000;0;0;0;0;109;0
1;0;28;28;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;2022;2022;2022;2022;0;0;3500;3500;0;0;0;0;0;0;0
1;0;45;45;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;7936;7936;7936;7936;0;0;8500;8500;0;0;0;0;0;0;0
3;2;73;73;19;4;6;4;3;0;3;4;6;2;1;11;10;5;5;7;17;0;141;2;1;82653;82653;2936;2936;0;79717;4101;4100;1;0;0;0;0;143;0
4;3;103;87;103;4;5;1;3;0;2;1;4;2;1;2;3;2;2;3;7;0;343;2;19;19238;1357;0;0;0;19238;15500;7500;8000;0;0;0;0;414;0
2;0;51;0;51;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;3088;2;155;786462;0;0;0;0;786462;0;0;0;0;0;0;0;3747;0
2;4;33;0;33;2;4;0;0;0;4;0;4;0;0;0;4;0;0;0;4;10;114;1;7;1627;1627;0;0;0;1627;0;0;0;14;14;0;0;213;0
2;0;156;156;0;2;3;0;3;0;0;0;3;2;1;0;0;0;0;0;3;0;-1;1;0;46690;46690;46690;46690;0;0;153600;113100;40500;0;0;0;0;0;0
2;1;70;70;3;2;2;1;1;0;1;1;2;1;0;0;1;0;1;1;2;0;87;1;19;3458;3458;1769;1769;0;1689;5900;5900;0;0;0;0;0;87;0
1;2;5;0;5;1;1;1;0;0;1;1;1;0;0;4;2;1;2;2;5;0;79;1;24;1883;1883;0;0;0;1883;0;0;0;0;0;0;0;79;0
3;0;110;110;93;3;4;1;2;1;2;0;2;1;1;0;0;0;0;0;4;33;1503;2;24;245587;0;0;0;0;245587;20000;15000;5000;33;0;0;0;2486;0
1;1;9;0;9;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;23;1;3;69;69;0;0;0;69;0;0;0;0;0;0;0;23;0
1;1;176;176;0;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;2;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;1;3;0;3;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;771;2;40;30614;30614;0;0;0;30614;0;0;0;0;0;0;0;771;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;131;131;39;3;3;0;2;0;1;0;2;1;1;1;0;0;0;0;4;0;322;2;108;34712;28;28;28;0;34684;3000;1000;2000;0;0;0;0;322;0
0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;3;3;4;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;10;0;10;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;117;1;10;1170;1170;0;0;0;1170;0;0;0;0;0;0;0;117;0
1;0;76;0;76;1;1;0;0;0;1;0;0;0;0;2;0;0;0;0;3;0;0;2;0;4358;0;0;0;0;4358;0;0;0;0;0;0;0;0;0
2;0;50;50;22;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;2154;2;183;398088;3509;3509;3509;0;394579;3500;3500;0;0;0;0;0;2154;0
2;0;13;13;7;2;2;1;1;0;1;1;1;1;0;0;0;0;0;0;2;0;598;2;175;106433;1740;1740;1740;0;104693;5500;5500;0;0;0;0;0;598;0
1;1;4;0;4;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;142;1;9;1249;1249;0;0;0;1249;0;0;0;0;0;0;0;142;0
1;2;53;0;53;1;1;1;0;0;1;1;0;0;0;1;3;1;1;2;2;0;297;2;1536;48689;0;0;0;0;48689;0;0;0;0;0;0;0;297;0
2;2;33;33;6;2;4;3;1;0;3;3;4;1;0;3;3;0;3;3;9;0;102;1;7;3220;3220;0;0;0;3220;3100;3100;0;0;0;0;0;269;0
4;3;39;39;9;4;5;3;2;0;3;3;5;1;1;3;6;1;2;5;8;0;1209;1;18;48919;48919;4489;5249;760;43670;5500;4500;1000;0;0;0;0;1651;0
2;2;10;0;10;2;2;2;0;0;2;2;2;0;0;0;3;1;1;1;2;0;103;1;9;25937;25937;0;0;0;25937;0;0;0;0;0;0;0;103;0
2;1;61;61;0;1;2;1;2;1;0;0;2;2;0;1;1;0;1;1;3;0;-1;1;0;2881;2881;2881;2881;0;0;22000;22000;0;0;0;0;0;0;0
1;0;81;81;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;3994;3994;0;3994;3994;0;4000;0;4000;0;0;0;0;0;0
1;0;81;81;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;2000;2000;0;0;0;0;0;0;0
1;0;76;0;76;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;214;88;1;2;214;214;0;0;0;214;0;0;0;214;214;0;0;88;0
2;0;48;48;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;15215;15215;15215;15215;0;0;25600;25600;0;0;0;0;0;0;0
2;1;187;187;0;2;2;0;2;0;0;0;2;1;1;1;1;0;0;1;3;0;-1;1;0;231;231;0;231;231;0;2900;1400;1500;0;0;0;0;0;0
1;0;130;130;46;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;322;2;65;21624;542;0;542;542;21082;2000;0;2000;0;0;0;0;322;0
2;0;133;133;14;2;3;0;2;0;1;0;2;0;2;1;0;0;0;0;4;0;952;2;1555;147906;0;0;0;0;147906;8000;0;8000;0;0;0;0;952;0
1;1;5;0;5;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;380;1;26;9982;9982;0;0;0;9982;0;0;0;0;0;0;0;380;0
3;5;18;18;15;4;4;3;2;0;2;2;4;1;1;7;7;2;2;3;12;0;1014;3;28;63123;63123;969;3460;2491;59663;4100;1100;3000;0;0;0;0;1153;0
1;0;108;108;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;1;0;6926;6926;6926;6926;0;0;11400;10800;600;0;0;0;0;0;0
1;0;22;22;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;800;800;800;800;0;0;4000;4000;0;0;0;0;0;0;0
5;8;56;54;56;5;10;6;3;1;7;5;9;2;1;3;10;1;5;9;13;0;585;2;2;183626;43563;652;5343;4691;178283;7200;2200;5000;0;0;0;0;1926;0
2;1;116;0;116;2;2;1;0;0;2;1;1;0;0;1;1;1;1;1;3;0;189;4;11;2732;1977;0;0;0;2732;0;0;0;0;0;0;0;366;0
2;0;59;59;45;2;2;0;1;0;1;0;2;1;0;2;0;0;0;0;4;0;497;1;14;6960;6960;180;180;0;6780;2000;2000;0;0;0;0;0;497;0
1;1;10;0;10;1;1;1;0;0;1;1;1;0;0;2;2;0;1;1;3;0;480;1;34;16084;16084;0;0;0;16084;0;0;0;0;0;0;0;480;0
1;1;12;0;12;1;1;1;0;0;1;1;1;0;0;3;1;0;0;0;4;0;327;1;36;11716;11716;0;0;0;11716;0;0;0;0;0;0;0;327;0
1;0;24;24;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;413;413;413;413;0;0;5500;5500;0;0;0;0;0;0;0
3;4;46;46;16;2;3;1;1;0;2;1;3;1;0;0;6;0;4;6;3;1;395;1;79;47277;47277;2883;2883;0;44394;5000;5000;0;1;1;0;0;395;0
2;2;28;28;18;2;3;1;1;0;2;1;3;1;0;1;2;0;0;2;4;0;0;2;0;27196;27196;0;0;0;27196;2500;2500;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;132;132;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;1500;0;1500;0;0;0;0;0;0
1;0;98;98;0;1;1;0;1;0;0;0;1;0;1;2;0;0;0;0;3;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;1;21;21;9;2;2;1;1;0;1;1;2;1;0;1;1;0;0;1;3;0;30;1;11;789;789;451;451;0;338;500;500;0;0;0;0;0;30;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;18;18;12;2;2;1;1;0;1;1;1;0;1;0;1;0;0;0;2;0;703;2;122;86991;1463;0;1463;1463;85528;4000;0;4000;0;0;0;0;703;0
1;0;90;90;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;1;138;138;24;3;3;0;2;0;1;0;3;1;1;5;1;0;1;1;9;0;1268;2;37;59564;59564;8231;13018;4787;46546;14100;8800;5300;0;0;0;0;1268;0
2;1;70;28;70;5;5;1;2;0;3;1;4;1;1;0;1;0;0;1;5;0;313;3;10;36130;6620;0;1171;1171;34959;2100;800;1300;0;0;0;0;792;0
4;0;45;27;45;4;5;0;1;0;4;0;4;0;1;4;0;0;0;0;9;115;1393;2;3;361154;3620;0;941;941;360213;1000;0;1000;115;115;0;0;1834;0
2;0;162;162;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;2;0;1410;1410;1410;1410;0;0;9000;6000;3000;0;0;0;0;0;0
1;1;95;95;0;1;1;0;1;0;0;0;1;0;1;1;2;2;2;2;2;0;-1;2;0;0;0;0;0;0;0;30000;0;30000;0;0;0;0;0;0
1;0;55;0;55;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;97;2;18;1774;0;0;0;0;1774;0;0;0;0;0;0;0;97;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;24;0;24;2;2;1;0;0;2;1;2;0;0;0;1;0;0;0;4;0;121;2;14;1750;1750;0;0;0;1750;0;0;0;0;0;0;0;121;0
1;0;8;0;8;1;2;2;0;0;2;2;2;0;0;1;0;0;0;0;3;0;264;1;20;10357;10357;0;0;0;10357;0;0;0;0;0;0;0;429;0
1;0;25;25;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;1;1;0;1;1;0;300;0;300;0;0;0;0;0;0
2;1;27;0;27;2;2;1;0;0;2;1;2;0;0;0;1;0;1;1;2;0;376;1;27;10224;10224;0;0;0;10224;0;0;0;0;0;0;0;384;0
2;1;16;0;16;1;2;1;0;0;2;1;2;0;0;1;1;0;0;0;3;0;305;2;2;2937;2937;0;0;0;2937;0;0;0;0;0;0;0;523;0
2;1;33;33;17;2;2;0;1;0;1;0;2;1;0;4;1;0;0;0;6;0;403;2;30;15043;15043;3021;3021;0;12022;2900;2900;0;0;0;0;0;403;0
1;0;167;167;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;0;33;33;22;2;2;0;1;0;1;0;2;1;0;2;0;0;0;0;4;0;600;1;8;4503;4503;0;0;0;4503;600;600;0;0;0;0;0;600;0
1;0;94;94;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;1500;0;1500;0;0;0;0;0;0
2;3;35;35;26;3;4;0;2;0;2;0;4;1;1;14;3;1;1;3;18;147;183;1;11;9144;9144;4183;4842;659;4302;5200;4200;1000;147;147;0;0;309;0
1;1;28;28;10;2;2;1;1;0;1;1;2;1;0;2;1;0;0;0;4;0;410;1;3;1212;1212;0;0;0;1212;500;500;0;0;0;0;0;410;0
2;1;30;0;30;2;2;1;0;0;2;1;1;0;0;0;1;0;0;1;2;0;9299;2;15;185181;137500;0;0;0;185181;0;0;0;0;0;0;0;9592;0
1;0;130;0;130;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;13;231;3;25;5813;5813;0;0;0;5813;0;0;0;13;13;0;0;231;0
1;0;58;58;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;11719;11719;0;11719;11719;0;12300;0;12300;0;0;0;0;0;0
2;0;58;21;58;2;3;0;1;0;2;0;1;0;1;1;0;0;0;0;4;0;2281;4;958;705566;0;0;0;0;705566;2000;0;2000;0;0;0;0;4233;0
2;1;142;142;45;4;5;2;3;1;2;1;5;2;1;0;2;0;0;0;5;0;155;1;2;4387;4387;878;2071;1193;2316;8800;6900;1900;0;0;0;0;219;0
1;0;35;0;35;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1228;2;2788;341844;0;0;0;0;341844;0;0;0;0;0;0;0;1228;0
1;1;8;0;8;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;216;1;5;1028;1028;0;0;0;1028;0;0;0;0;0;0;0;216;0
1;0;21;21;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0
1;0;101;0;101;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;307;4;186;5689;0;0;0;0;5689;0;0;0;0;0;0;0;307;0
3;2;110;110;13;4;4;3;2;2;2;1;4;1;1;6;2;0;1;1;10;1;167;1;18;5130;5130;0;0;0;5130;5000;3000;2000;1;1;0;0;191;0
1;0;38;38;0;1;2;0;2;0;0;0;2;2;0;1;0;0;0;0;3;0;-1;1;0;3714;3714;3714;3714;0;0;4500;4500;0;0;0;0;0;0;0
1;1;4;0;4;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;508;1;42;21581;0;0;0;0;21581;0;0;0;0;0;0;0;508;0
1;0;29;29;25;2;3;1;1;0;2;1;3;0;1;0;0;0;0;0;3;0;117;2;29;10677;10677;0;3275;3275;7402;3000;0;3000;0;0;0;0;222;0
3;0;133;133;31;3;4;0;3;0;1;0;4;1;2;3;0;0;0;0;7;35;174;1;6;9255;9255;2855;8224;5369;1031;10400;4000;6400;35;35;0;35;174;0
2;0;148;148;0;2;3;0;3;0;0;0;3;2;1;1;0;0;0;0;4;0;-1;1;0;511;511;511;511;0;0;28900;18900;10000;0;0;0;0;0;0
2;0;85;85;60;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;8;362;2;53;19317;0;0;0;0;19317;7200;0;7200;8;0;0;0;362;0
1;0;40;40;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;555;555;555;555;0;0;6000;6000;0;0;0;0;0;0;0
2;0;79;79;0;2;2;0;2;0;0;0;2;0;2;1;0;0;0;0;3;0;-1;2;0;1717;1717;0;1717;1717;0;5300;0;5300;0;0;0;0;0;0
1;1;16;0;16;1;2;0;0;0;2;0;2;0;0;1;1;1;1;1;3;0;860;1;9;12861;12861;0;0;0;12861;0;0;0;0;0;0;0;1420;0
2;1;30;30;20;2;2;0;1;0;1;0;2;1;0;2;1;0;0;0;4;0;157;1;5;3306;3306;2540;2540;0;766;3500;3500;0;0;0;0;0;157;0
2;1;11;3;11;2;4;4;1;1;3;3;4;0;1;1;2;1;1;1;5;10;170;1;15;10933;10933;0;1998;1998;8935;2000;0;2000;10;10;0;0;395;0
2;0;50;50;29;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;0;287;1;0;5757;5757;5757;5757;0;0;5800;5800;0;0;0;0;0;287;0
6;6;80;80;32;4;8;3;3;1;5;2;8;2;1;2;6;1;3;5;10;103;388;1;5;66660;66660;10123;37991;27868;28669;43500;10500;33000;172;172;68;68;1023;0
1;0;70;70;69;3;3;0;2;0;1;0;2;1;1;4;0;0;0;0;7;0;763;2;75;67144;9683;892;9683;8791;57461;11000;2000;9000;0;0;0;0;763;0
3;0;64;28;64;2;3;0;2;0;1;0;2;2;0;0;0;0;0;0;3;300;920;2;1454;146191;3998;3998;3998;0;142193;6000;6000;0;435;435;435;435;920;0
1;1;6;0;6;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;9422;9422;0;0;0;9422;0;0;0;0;0;0;0;0;0
1;0;132;132;28;2;2;0;1;0;1;0;2;0;1;1;0;0;0;0;3;0;147;2;25;3740;3740;0;0;0;3740;1500;0;1500;0;0;0;0;147;0
3;1;133;133;21;2;3;0;2;0;1;0;3;0;2;4;2;0;2;2;7;0;517;2;41;25240;25240;0;3822;3822;21418;5300;0;5300;0;0;0;0;517;0
2;1;20;20;0;2;2;1;2;1;0;0;2;1;1;0;1;1;1;1;2;0;-1;1;0;3368;3368;716;3368;2652;0;7200;3000;4200;0;0;0;0;0;0
1;1;4;0;4;1;1;2;0;0;1;2;1;0;0;4;2;0;1;2;5;0;196;1;5;963;963;0;0;0;963;0;0;0;0;0;0;0;196;0
2;1;50;50;2;2;2;1;1;0;1;1;2;1;0;0;1;1;1;1;2;1;279;1;8;2230;2230;70;70;0;2160;1000;1000;0;1;1;0;0;279;0
2;0;36;36;0;2;2;1;1;0;0;0;2;0;1;1;0;0;0;0;3;0;-1;1;0;1092;1092;0;1092;1092;0;1100;0;1100;0;0;0;0;0;0
1;1;5;0;5;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;232;1;13;2917;2917;0;0;0;2917;0;0;0;0;0;0;0;232;0
1;1;30;30;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;2;0;-1;1;0;968;968;0;968;968;0;1000;0;1000;0;0;0;0;0;0
1;0;115;115;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
2;0;153;153;58;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;401;3;2;5828;5828;0;4999;4999;829;5000;0;5000;0;0;0;0;401;0
2;1;100;47;100;3;4;0;1;0;3;0;2;0;1;1;2;1;2;2;7;0;525;2;40;61897;15965;0;929;929;60968;2000;0;2000;0;0;0;0;903;0
1;1;55;55;20;2;2;1;1;0;1;1;2;0;1;2;2;1;1;1;4;0;494;1;31;15362;15362;0;0;0;15362;5900;0;5900;0;0;0;0;494;0
1;0;41;0;41;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1783;1;140;249595;0;0;0;0;249595;0;0;0;0;0;0;0;1783;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;115;59;115;5;5;2;2;0;3;2;4;0;2;11;4;0;1;3;16;0;810;1;40;92805;67732;0;1632;1632;91173;5000;0;5000;0;0;0;0;1860;0
0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;3;2;0;1;1;3;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;82;82;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;1879;1879;1879;1879;0;0;10000;10000;0;0;0;0;0;0;0
2;0;90;90;13;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;29;2;14;2954;2954;0;2535;2535;419;3000;0;3000;0;0;0;0;29;0
2;0;138;138;46;2;3;0;2;0;1;0;2;0;2;2;0;0;0;0;5;0;626;2;3142;196617;0;0;0;0;196617;11300;0;11300;0;0;0;0;626;0
1;0;33;33;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;3000;3000;0;0;0;0;0;0;0
1;0;112;112;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;46;46;0;1;1;0;1;0;0;0;1;1;0;2;0;0;0;0;3;0;-1;1;0;4455;4455;4455;4455;0;0;4900;4900;0;0;0;0;0;0;0
3;2;48;48;13;2;3;3;2;1;1;2;3;2;0;4;4;1;1;3;11;0;249;1;11;5214;5214;2465;2465;0;2749;3500;3500;0;0;0;0;0;249;0
1;0;89;89;0;1;1;0;1;0;0;0;1;0;1;4;0;0;0;0;5;0;-1;1;0;1200;1200;0;1200;1200;0;1200;0;1200;0;0;0;0;0;0
1;1;134;134;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;9;0;9;2;2;2;0;0;2;2;2;0;0;3;0;0;0;0;5;1;341;1;1;786;786;0;0;0;786;0;0;0;1;1;0;0;452;0
3;2;51;51;41;3;6;1;3;1;3;0;6;2;1;0;2;1;2;2;6;70;405;1;5;510;510;19;19;0;491;10100;6100;4000;88;88;18;18;800;0
2;1;29;29;12;2;3;1;1;0;2;1;3;0;1;4;1;0;1;1;8;0;283;1;5;8319;8319;0;994;994;7325;3000;0;3000;0;0;0;0;390;0
1;0;147;147;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;3000;0;3000;0;0;0;0;0;0
1;0;22;0;22;1;1;0;0;0;1;0;1;0;0;4;0;0;0;0;5;0;296;1;13;3944;3944;0;0;0;3944;0;0;0;0;0;0;0;296;0
4;1;43;43;43;2;5;1;2;0;3;1;5;0;2;3;1;1;1;1;8;51;840;2;20;48351;48351;0;5700;5700;42651;17550;0;17550;51;51;0;0;1832;0
